Id, Label
2498, 1
2499, 1
2500, 1
2501, 1
2502, 0
2503, 1
2504, 1
2505, 1
2506, 1
2507, 1
2508, 0
2509, 1
2510, 0
2511, 0
2512, 1
2513, 1
2514, 1
2515, 0
2516, 0
2517, 0
2518, 0
2519, 1
2520, 0
2521, 1
2522, 1
2523, 0
2524, 1
2525, 1
2526, 0
2527, 1
2528, 1
2529, 0
2530, 1
2531, 1
2532, 0
2533, 1
2534, 0
2535, 0
2536, 0
2537, 0
2538, 0
2539, 0
2540, 1
2541, 0
2542, 1
2543, 0
2544, 0
2545, 0
2546, 0
2547, 1
2548, 1
2549, 0
2550, 1
2551, 1
2552, 1
2553, 1
2554, 0
2555, 0
2556, 1
2557, 0
2558, 1
2559, 1
2560, 0
2561, 1
2562, 1
2563, 1
2564, 1
2565, 1
2566, 1
2567, 1
2568, 0
2569, 0
2570, 1
2571, 0
2572, 0
2573, 0
2574, 0
2575, 1
2576, 0
2577, 0
2578, 1
2579, 1
2580, 0
2581, 1
2582, 0
2583, 0
2584, 1
2585, 1
2586, 1
2587, 0
2588, 1
2589, 1
2590, 1
2591, 1
2592, 1
2593, 1
2594, 1
2595, 1
2596, 0
2597, 1
2598, 0
2599, 1
2600, 1
2601, 1
2602, 1
2603, 0
2604, 1
2605, 1
2606, 1
2607, 1
2608, 1
2609, 1
2610, 0
2611, 0
2612, 1
2613, 1
2614, 0
2615, 1
2616, 0
2617, 0
2618, 1
2619, 0
2620, 0
2621, 0
2622, 0
2623, 0
2624, 1
2625, 1
2626, 0
2627, 1
2628, 0
2629, 0
2630, 1
2631, 0
2632, 1
2633, 0
2634, 1
2635, 1
2636, 1
2637, 1
2638, 1
2639, 1
2640, 0
2641, 0
2642, 1
2643, 1
2644, 0
2645, 1
2646, 1
2647, 0
2648, 1
2649, 0
2650, 0
2651, 0
2652, 0
2653, 0
2654, 1
2655, 1
2656, 0
2657, 1
2658, 0
2659, 0
2660, 0
2661, 1
2662, 0
2663, 1
2664, 1
2665, 1
2666, 1
2667, 1
2668, 0
2669, 1
2670, 0
2671, 1
2672, 0
2673, 0
2674, 0
2675, 1
2676, 0
2677, 1
2678, 0
2679, 1
2680, 1
2681, 1
2682, 0
2683, 0
2684, 1
2685, 1
2686, 0
2687, 0
2688, 1
2689, 0
2690, 0
2691, 0
2692, 0
2693, 1
2694, 0
2695, 0
2696, 0
2697, 0
2698, 0
2699, 1
2700, 0
2701, 1
2702, 0
2703, 1
2704, 0
2705, 0
2706, 1
2707, 0
2708, 1
2709, 1
2710, 1
2711, 1
2712, 0
2713, 0
2714, 1
2715, 1
2716, 0
2717, 1
2718, 1
2719, 0
2720, 1
2721, 1
2722, 0
2723, 1
2724, 1
2725, 1
2726, 1
2727, 1
2728, 1
2729, 1
2730, 0
2731, 1
2732, 1
2733, 1
2734, 1
2735, 0
2736, 0
2737, 1
2738, 1
2739, 0
2740, 0
2741, 0
2742, 1
2743, 1
2744, 0
2745, 0
2746, 0
2747, 0
2748, 0
2749, 0
2750, 0
2751, 0
2752, 0
2753, 1
2754, 0
2755, 0
2756, 1
2757, 1
2758, 0
2759, 1
2760, 0
2761, 1
2762, 0
2763, 1
2764, 1
2765, 1
2766, 1
2767, 0
2768, 0
2769, 1
2770, 0
2771, 0
2772, 0
2773, 0
2774, 1
2775, 0
2776, 1
2777, 1
2778, 1
2779, 1
2780, 0
2781, 1
2782, 1
2783, 1
2784, 0
2785, 1
2786, 0
2787, 1
2788, 1
2789, 1
2790, 1
2791, 1
2792, 1
2793, 1
2794, 0
2795, 1
2796, 1
2797, 1
2798, 0
2799, 1
2800, 0
2801, 1
2802, 0
2803, 1
2804, 0
2805, 1
2806, 0
2807, 1
2808, 1
2809, 0
2810, 0
2811, 0
2812, 1
2813, 1
2814, 1
2815, 1
2816, 0
2817, 1
2818, 1
2819, 1
2820, 1
2821, 1
2822, 1
2823, 1
2824, 0
2825, 1
2826, 0
2827, 1
2828, 0
2829, 0
2830, 0
2831, 0
2832, 1
2833, 0
2834, 1
2835, 0
2836, 1
2837, 1
2838, 1
2839, 1
2840, 1
2841, 1
2842, 1
2843, 1
2844, 1
2845, 1
2846, 1
2847, 1
2848, 0
2849, 1
2850, 0
2851, 1
2852, 0
2853, 0
2854, 0
2855, 1
2856, 0
2857, 1
2858, 0
2859, 0
2860, 1
2861, 1
2862, 0
2863, 1
2864, 1
2865, 1
2866, 1
2867, 1
2868, 1
2869, 1
2870, 1
2871, 1
2872, 1
2873, 1
2874, 1
2875, 1
2876, 1
2877, 1
2878, 1
2879, 1
2880, 1
2881, 1
2882, 1
2883, 1
2884, 1
2885, 1
2886, 1
2887, 1
2888, 0
2889, 1
2890, 1
2891, 1
2892, 0
2893, 1
2894, 1
2895, 1
2896, 1
2897, 1
2898, 0
2899, 0
2900, 1
2901, 0
2902, 1
2903, 1
2904, 1
2905, 1
2906, 0
2907, 1
2908, 0
2909, 0
2910, 1
2911, 0
2912, 0
2913, 1
2914, 1
2915, 0
2916, 0
2917, 1
2918, 1
2919, 1
2920, 0
2921, 1
2922, 0
2923, 0
2924, 0
2925, 1
2926, 0
2927, 1
2928, 0
2929, 1
2930, 1
2931, 1
2932, 0
2933, 1
2934, 0
2935, 1
2936, 1
2937, 1
2938, 1
2939, 1
2940, 1
2941, 1
2942, 0
2943, 1
2944, 1
2945, 1
2946, 0
2947, 1
2948, 1
2949, 1
2950, 0
2951, 1
2952, 1
2953, 1
2954, 1
2955, 1
2956, 0
2957, 1
2958, 1
2959, 1
2960, 1
2961, 1
2962, 1
2963, 1
2964, 0
2965, 0
2966, 1
2967, 0
2968, 0
2969, 0
2970, 0
2971, 1
2972, 0
2973, 1
2974, 1
2975, 0
2976, 0
2977, 0
2978, 0
2979, 0
2980, 0
2981, 1
2982, 0
2983, 1
2984, 1
2985, 1
2986, 1
2987, 1
2988, 0
2989, 0
2990, 0
2991, 0
2992, 0
2993, 0
2994, 0
2995, 1
2996, 1
2997, 1
2998, 1
2999, 1
3000, 0
3001, 1
3002, 1
3003, 1
3004, 1
3005, 1
3006, 1
3007, 1
3008, 1
3009, 1
3010, 1
3011, 1
3012, 1
3013, 1
3014, 0
3015, 1
3016, 1
3017, 0
3018, 1
3019, 1
3020, 1
3021, 1
3022, 0
3023, 0
3024, 1
3025, 0
3026, 1
3027, 1
3028, 1
3029, 1
3030, 0
3031, 1
3032, 0
3033, 0
3034, 0
3035, 0
3036, 1
3037, 1
3038, 1
3039, 1
3040, 1
3041, 0
3042, 0
3043, 0
3044, 1
3045, 0
3046, 1
3047, 1
3048, 1
3049, 1
3050, 1
3051, 1
3052, 1
3053, 0
3054, 1
3055, 1
3056, 0
3057, 1
3058, 1
3059, 1
3060, 1
3061, 1
3062, 0
3063, 0
3064, 0
3065, 1
3066, 0
3067, 1
3068, 0
3069, 1
3070, 1
3071, 1
3072, 1
3073, 0
3074, 1
3075, 1
3076, 1
3077, 0
3078, 0
3079, 1
3080, 1
3081, 0
3082, 0
3083, 1
3084, 1
3085, 0
3086, 1
3087, 1
3088, 1
3089, 1
3090, 1
3091, 1
3092, 0
3093, 0
3094, 0
3095, 0
3096, 1
3097, 0
3098, 0
3099, 0
3100, 1
3101, 1
3102, 1
3103, 1
3104, 1
3105, 1
3106, 1
3107, 1
3108, 1
3109, 1
3110, 1
3111, 1
3112, 0
3113, 1
3114, 1
3115, 1
3116, 1
3117, 1
3118, 1
3119, 0
3120, 1
3121, 1
3122, 1
3123, 1
3124, 1
3125, 1
3126, 1
3127, 1
3128, 0
3129, 0
3130, 1
3131, 0
3132, 1
3133, 1
3134, 1
3135, 0
3136, 1
3137, 1
3138, 1
3139, 0
3140, 1
3141, 1
3142, 0
3143, 1
3144, 0
3145, 1
3146, 1
3147, 1
3148, 1
3149, 0
3150, 1
3151, 1
3152, 0
3153, 1
3154, 0
3155, 1
3156, 0
3157, 0
3158, 0
3159, 0
3160, 1
3161, 0
3162, 1
3163, 0
3164, 1
3165, 1
3166, 0
3167, 0
3168, 1
3169, 1
3170, 1
3171, 0
3172, 1
3173, 1
3174, 0
3175, 1
3176, 1
3177, 0
3178, 0
3179, 0
3180, 0
3181, 1
3182, 1
3183, 0
3184, 0
3185, 0
3186, 0
3187, 1
3188, 0
3189, 0
3190, 1
3191, 0
3192, 1
3193, 1
3194, 0
3195, 1
3196, 1
3197, 0
3198, 0
3199, 1
3200, 1
3201, 1
3202, 0
3203, 0
3204, 0
3205, 0
3206, 1
3207, 0
3208, 1
3209, 1
3210, 1
3211, 0
3212, 1
3213, 0
3214, 0
3215, 0
3216, 1
3217, 0
3218, 0
3219, 0
3220, 0
3221, 1
3222, 1
3223, 1
3224, 1
3225, 1
3226, 0
3227, 1
3228, 0
3229, 0
3230, 1
3231, 0
3232, 1
3233, 0
3234, 1
3235, 0
3236, 1
3237, 1
3238, 1
3239, 0
3240, 1
3241, 1
3242, 1
3243, 1
3244, 1
3245, 0
3246, 0
3247, 1
3248, 0
3249, 1
3250, 0
3251, 1
3252, 0
3253, 1
3254, 0
3255, 1
3256, 0
3257, 1
3258, 1
3259, 1
3260, 1
3261, 0
3262, 0
3263, 0
3264, 1
3265, 1
3266, 1
3267, 0
3268, 1
3269, 1
3270, 1
3271, 0
3272, 0
3273, 0
3274, 0
3275, 1
3276, 1
3277, 0
3278, 0
3279, 1
3280, 1
3281, 1
3282, 1
3283, 1
3284, 1
3285, 0
3286, 0
3287, 0
3288, 1
3289, 0
3290, 1
3291, 1
3292, 1
3293, 1
3294, 0
3295, 0
3296, 0
3297, 1
3298, 1
3299, 1
3300, 1
3301, 1
3302, 0
3303, 1
3304, 1
3305, 1
3306, 1
3307, 1
3308, 1
3309, 1
3310, 1
3311, 1
3312, 0
3313, 1
3314, 1
3315, 0
3316, 0
3317, 0
3318, 1
3319, 1
3320, 1
3321, 1
3322, 1
3323, 1
3324, 1
3325, 1
3326, 0
3327, 1
3328, 0
3329, 1
3330, 0
3331, 0
3332, 1
3333, 1
3334, 1
3335, 1
3336, 1
3337, 1
3338, 1
3339, 0
3340, 0
3341, 1
3342, 1
3343, 1
3344, 0
3345, 0
3346, 0
3347, 0
3348, 0
3349, 1
3350, 1
3351, 1
3352, 0
3353, 0
3354, 1
3355, 1
3356, 1
3357, 1
3358, 1
3359, 1
3360, 1
3361, 1
3362, 0
3363, 1
3364, 1
3365, 0
3366, 1
3367, 1
3368, 1
3369, 0
3370, 1
3371, 1
3372, 1
3373, 0
3374, 1
3375, 0
3376, 0
3377, 1
3378, 1
3379, 0
3380, 1
3381, 1
3382, 1
3383, 1
3384, 1
3385, 1
3386, 0
3387, 1
3388, 1
3389, 0
3390, 0
3391, 0
3392, 1
3393, 1
3394, 0
3395, 1
3396, 1
3397, 0
3398, 1
3399, 1
3400, 1
3401, 1
3402, 1
3403, 1
3404, 1
3405, 0
3406, 1
3407, 0
3408, 0
3409, 1
3410, 0
3411, 1
3412, 0
3413, 0
3414, 0
3415, 0
3416, 1
3417, 1
3418, 1
3419, 1
3420, 0
3421, 1
3422, 1
3423, 0
3424, 1
3425, 0
3426, 1
3427, 1
3428, 0
3429, 0
3430, 0
3431, 0
3432, 0
3433, 1
3434, 0
3435, 0
3436, 0
3437, 1
3438, 1
3439, 0
3440, 0
3441, 0
3442, 1
3443, 1
3444, 0
3445, 1
3446, 0
3447, 1
3448, 1
3449, 1
3450, 1
3451, 1
3452, 0
3453, 0
3454, 1
3455, 0
3456, 0
3457, 0
3458, 1
3459, 1
3460, 1
3461, 0
3462, 1
3463, 0
3464, 0
3465, 1
3466, 1
3467, 0
3468, 1
3469, 1
3470, 1
3471, 0
3472, 1
3473, 1
3474, 1
3475, 1
3476, 0
3477, 0
3478, 1
3479, 1
3480, 0
3481, 1
3482, 1
3483, 1
3484, 1
3485, 0
3486, 0
3487, 1
3488, 1
3489, 1
3490, 1
3491, 1
3492, 0
3493, 1
3494, 1
3495, 1
3496, 1
3497, 1
3498, 1
3499, 1
3500, 0
3501, 0
3502, 0
3503, 0
3504, 0
3505, 1
3506, 0
3507, 1
3508, 0
3509, 1
3510, 0
3511, 1
3512, 0
3513, 1
3514, 0
3515, 0
3516, 1
3517, 1
3518, 1
3519, 0
3520, 0
3521, 1
3522, 1
3523, 1
3524, 0
3525, 1
3526, 1
3527, 1
3528, 1
3529, 1
3530, 0
3531, 1
3532, 0
3533, 0
3534, 1
3535, 1
3536, 0
3537, 0
3538, 0
3539, 1
3540, 1
3541, 0
3542, 0
3543, 0
3544, 0
3545, 1
3546, 0
3547, 1
3548, 0
3549, 1
3550, 1
3551, 1
3552, 1
3553, 1
3554, 1
3555, 0
3556, 0
3557, 0
3558, 1
3559, 1
3560, 0
3561, 0
3562, 0
3563, 0
3564, 0
3565, 1
3566, 0
3567, 1
3568, 1
3569, 1
3570, 1
3571, 0
3572, 1
3573, 1
3574, 1
3575, 1
3576, 1
3577, 1
3578, 1
3579, 1
3580, 0
3581, 0
3582, 0
3583, 0
3584, 0
3585, 0
3586, 0
3587, 0
3588, 0
3589, 1
3590, 0
3591, 1
3592, 0
3593, 0
3594, 1
3595, 1
3596, 0
3597, 0
3598, 0
3599, 0
3600, 1
3601, 1
3602, 1
3603, 0
3604, 1
3605, 1
3606, 0
3607, 1
3608, 1
3609, 1
3610, 0
3611, 0
3612, 1
3613, 1
3614, 0
3615, 1
3616, 0
3617, 1
3618, 1
3619, 0
3620, 0
3621, 1
3622, 1
3623, 0
3624, 1
3625, 1
3626, 0
3627, 0
3628, 1
3629, 0
3630, 0
3631, 0
3632, 1
3633, 0
3634, 0
3635, 1
3636, 1
3637, 0
3638, 0
3639, 0
3640, 0
3641, 1
3642, 0
3643, 0
3644, 1
3645, 0
3646, 1
3647, 1
3648, 1
3649, 1
3650, 1
3651, 1
3652, 1
3653, 1
3654, 1
3655, 1
3656, 1
3657, 1
3658, 1
3659, 1
3660, 1
3661, 1
3662, 0
3663, 0
3664, 1
3665, 0
3666, 1
3667, 1
3668, 0
3669, 0
3670, 0
3671, 1
3672, 1
3673, 0
3674, 0
3675, 0
3676, 1
3677, 1
3678, 0
3679, 1
3680, 1
3681, 0
3682, 1
3683, 1
3684, 1
3685, 1
3686, 1
3687, 0
3688, 1
3689, 1
3690, 0
3691, 0
3692, 0
3693, 1
3694, 0
3695, 0
3696, 1
3697, 1
3698, 1
3699, 1
3700, 1
3701, 1
3702, 0
3703, 0
3704, 1
3705, 1
3706, 0
3707, 1
3708, 0
3709, 1
3710, 1
3711, 1
3712, 1
3713, 0
3714, 0
3715, 1
3716, 1
3717, 0
3718, 1
3719, 1
3720, 0
3721, 1
3722, 1
3723, 1
3724, 1
3725, 0
3726, 1
3727, 1
3728, 1
3729, 0
3730, 1
3731, 0
3732, 1
3733, 0
3734, 1
3735, 1
3736, 1
3737, 0
3738, 1
3739, 1
3740, 1
3741, 1
3742, 1
3743, 1
3744, 1
3745, 1
3746, 0
3747, 1
3748, 0
3749, 1
3750, 1
3751, 0
3752, 1
3753, 1
3754, 1
3755, 1
3756, 1
3757, 0
3758, 0
3759, 1
3760, 0
3761, 1
3762, 1
3763, 1
3764, 1
3765, 1
3766, 1
3767, 0
3768, 0
3769, 1
3770, 0
3771, 1
3772, 1
3773, 0
3774, 1
3775, 1
3776, 1
3777, 1
3778, 1
3779, 1
3780, 0
3781, 1
3782, 0
3783, 0
3784, 1
3785, 0
3786, 0
3787, 0
3788, 1
3789, 1
3790, 1
3791, 0
3792, 0
3793, 1
3794, 1
3795, 0
3796, 0
3797, 0
3798, 1
3799, 1
3800, 0
3801, 1
3802, 1
3803, 1
3804, 0
3805, 0
3806, 0
3807, 0
3808, 0
3809, 0
3810, 1
3811, 1
3812, 1
3813, 1
3814, 0
3815, 0
3816, 1
3817, 1
3818, 1
3819, 1
3820, 1
3821, 1
3822, 1
3823, 1
3824, 0
3825, 1
3826, 0
3827, 0
3828, 1
3829, 1
3830, 1
3831, 1
3832, 0
3833, 1
3834, 1
3835, 1
3836, 1
3837, 1
3838, 1
3839, 0
3840, 0
3841, 1
3842, 1
3843, 1
3844, 0
3845, 1
3846, 1
3847, 1
3848, 0
3849, 0
3850, 0
3851, 0
3852, 1
3853, 0
3854, 0
3855, 1
3856, 1
3857, 1
3858, 0
3859, 0
3860, 0
3861, 0
3862, 1
3863, 1
3864, 1
3865, 1
3866, 1
3867, 0
3868, 0
3869, 0
3870, 0
3871, 1
3872, 0
3873, 1
3874, 1
3875, 0
3876, 0
3877, 1
3878, 1
3879, 1
3880, 1
3881, 1
3882, 0
3883, 1
3884, 0
3885, 0
3886, 0
3887, 1
3888, 0
3889, 0
3890, 0
3891, 0
3892, 1
3893, 1
3894, 1
3895, 1
3896, 1
3897, 1
3898, 1
3899, 1
3900, 1
3901, 1
3902, 1
3903, 0
3904, 0
3905, 1
3906, 0
3907, 1
3908, 0
3909, 1
3910, 1
3911, 1
3912, 1
3913, 0
3914, 1
3915, 1
3916, 0
3917, 0
3918, 0
3919, 1
3920, 1
3921, 1
3922, 1
3923, 1
3924, 0
3925, 1
3926, 1
3927, 1
3928, 0
3929, 0
3930, 1
3931, 1
3932, 0
3933, 0
3934, 1
3935, 1
3936, 1
3937, 0
3938, 1
3939, 1
3940, 0
3941, 1
3942, 1
3943, 0
3944, 1
3945, 1
3946, 0
3947, 0
3948, 1
3949, 1
3950, 1
3951, 0
3952, 0
3953, 0
3954, 0
3955, 1
3956, 1
3957, 0
3958, 1
3959, 1
3960, 0
3961, 1
3962, 1
3963, 0
3964, 1
3965, 1
3966, 1
3967, 1
3968, 1
3969, 0
3970, 0
3971, 0
3972, 1
3973, 1
3974, 1
3975, 1
3976, 0
3977, 1
3978, 1
3979, 0
3980, 0
3981, 0
3982, 0
3983, 1
3984, 1
3985, 1
3986, 1
3987, 1
3988, 1
3989, 1
3990, 1
3991, 0
3992, 1
3993, 1
3994, 0
3995, 1
3996, 0
3997, 0
3998, 1
3999, 1
4000, 0
4001, 0
4002, 0
4003, 1
4004, 1
4005, 1
4006, 1
4007, 1
4008, 0
4009, 1
4010, 1
4011, 0
4012, 1
4013, 0
4014, 0
4015, 1
4016, 0
4017, 0
4018, 1
4019, 0
4020, 0
4021, 1
4022, 0
4023, 0
4024, 0
4025, 1
4026, 1
4027, 0
4028, 0
4029, 0
4030, 0
4031, 1
4032, 0
4033, 1
4034, 0
4035, 0
4036, 1
4037, 0
4038, 1
4039, 1
4040, 0
4041, 0
4042, 0
4043, 1
4044, 1
4045, 1
4046, 1
4047, 0
4048, 1
4049, 1
4050, 0
4051, 1
4052, 0
4053, 0
4054, 0
4055, 1
4056, 1
4057, 0
4058, 0
4059, 1
4060, 0
4061, 0
4062, 1
4063, 0
4064, 0
4065, 1
4066, 1
4067, 1
4068, 1
4069, 1
4070, 1
4071, 1
4072, 1
4073, 1
4074, 1
4075, 1
4076, 1
4077, 1
4078, 1
4079, 1
4080, 0
4081, 0
4082, 0
4083, 1
4084, 1
4085, 1
4086, 0
4087, 0
4088, 1
4089, 1
4090, 1
4091, 0
4092, 0
4093, 1
4094, 1
4095, 1
4096, 0
4097, 0
4098, 0
4099, 0
4100, 0
4101, 1
4102, 1
4103, 0
4104, 1
4105, 1
4106, 0
4107, 0
4108, 0
4109, 0
4110, 1
4111, 0
4112, 1
4113, 0
4114, 1
4115, 0
4116, 0
4117, 0
4118, 0
4119, 0
4120, 0
4121, 0
4122, 0
4123, 0
4124, 0
4125, 0
4126, 0
4127, 1
4128, 0
4129, 0
4130, 0
4131, 1
4132, 0
4133, 0
4134, 1
4135, 1
4136, 1
4137, 1
4138, 1
4139, 0
4140, 0
4141, 0
4142, 1
4143, 1
4144, 1
4145, 0
4146, 0
4147, 0
4148, 0
4149, 0
4150, 0
4151, 1
4152, 1
4153, 0
4154, 0
4155, 1
4156, 0
4157, 1
4158, 0
4159, 1
4160, 1
4161, 1
4162, 0
4163, 1
4164, 1
4165, 0
4166, 1
4167, 1
4168, 1
4169, 1
4170, 1
4171, 0
4172, 0
4173, 1
4174, 0
4175, 0
4176, 1
4177, 0
4178, 1
4179, 0
4180, 1
4181, 1
4182, 1
4183, 1
4184, 1
4185, 1
4186, 1
4187, 1
4188, 1
4189, 0
4190, 0
4191, 0
4192, 1
4193, 1
4194, 1
4195, 1
4196, 1
4197, 1
4198, 1
4199, 0
4200, 0
4201, 0
4202, 0
4203, 1
4204, 0
4205, 0
4206, 1
4207, 0
4208, 0
